1.471517764685768555e+02  1.066852865759530005e+02  9.197019934227159865e+01  8.461265572543089775e+01  6.989756849174949593e+01  6.254002487490879503e+01  6.254002487490879503e+01  5.518248125806809412e+01  4.782493764122739321e+01  4.782493764122739321e+01  4.046739402438667810e+01  4.047127658841867515e+01  4.047170798442223116e+01  4.047257077642934320e+01  4.047257077642934320e+01  4.047300217243289211e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.783097718527714903e+01  4.783097718527714903e+01  5.518852080211784994e+01  6.254606441895855085e+01  6.254002487490879503e+01  6.989756849174949593e+01  8.093386146601628184e+01  8.461261082344235263e+01  9.197010953829450841e+01  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02
6.990274524379216814e+01  6.254474762765381968e+01  6.254429362835619344e+01  5.886547676564750020e+01  5.150747914950917306e+01  4.782866228680047982e+01  4.414945893007678279e+01  4.414900493077915655e+01  4.414855093148153031e+01  4.046934757475782618e+01  4.046889357546019994e+01  4.046843957616257370e+01  4.046798557686495457e+01  4.046753157756732833e+01  4.046707757826970209e+01  4.046705497497563186e+01  4.046703237168156164e+01  4.046700976838749142e+01  4.046698716509342120e+01  4.046696456179935097e+01  4.782448557534598876e+01  6.253955020573332035e+01  6.621829941085960058e+01  6.253950499914517991e+01  5.886071058743075923e+01  5.518191617571633856e+01  5.150312176400191788e+01  4.782432735228749721e+01  4.414553294057307653e+01  4.046673852885865585e+01  3.678794411714423518e+01  3.310914970542981450e+01  2.943035529371539027e+01  2.575156088200096605e+01  2.207276647028654182e+01  1.839397205857211759e+01  1.471517764685769336e+01  1.103638323514326913e+01  7.357588823428846680e+00  3.678794411714423340e+00
1.471517764685768555e+02  1.066852865759530005e+02  9.197019934227159865e+01  8.461265572543089775e+01  6.989756849174949593e+01  6.254002487490879503e+01  6.254002487490879503e+01  5.518248125806809412e+01  4.782493764122739321e+01  4.782493764122739321e+01  4.046739402438667810e+01  4.047127658841867515e+01  4.047170798442223116e+01  4.047257077642934320e+01  4.047257077642934320e+01  4.047300217243289211e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.047343356843644813e+01  4.783097718527714903e+01  4.783097718527714903e+01  5.518852080211784994e+01  6.254606441895855085e+01  6.254002487490879503e+01  6.989756849174949593e+01  8.093386146601628184e+01  8.461261082344235263e+01  9.197010953829450841e+01  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02  1.471517764685768555e+02
3.678794411714423340e+00  7.357588823428846680e+00  1.103638323514326913e+01  1.471517764685769336e+01  1.839397205857211759e+01  2.207276647028654182e+01  2.575156088200096605e+01  2.943035529371539027e+01  3.310914970542981450e+01  3.678794411714423518e+01  4.046673852885865585e+01  4.414553294057307653e+01  4.782432735228749721e+01  5.150312176400191788e+01  5.518191617571633856e+01  5.886071058743075923e+01  6.253950499914517991e+01  6.621829941085960058e+01  6.989709382257402126e+01  7.357588823428844194e+01  7.725468264600286261e+01  8.093347705771728329e+01  8.461227146943170396e+01  8.829106588114612464e+01  9.196986029286054531e+01  9.196986044516035008e+01  9.196986059746014064e+01  8.461231713291924450e+01  7.725484102136115894e+01  7.357611426722914416e+01  7.357656826652677751e+01  7.357702226582439664e+01  7.357747626512202999e+01  7.357793026441964912e+01  7.357838426371728247e+01  7.357883826301490160e+01  7.357929226231253494e+01  7.357974626161015408e+01  7.358020026090778742e+01  7.358065426020540656e+01
